individualnumber,gender,city_code,dateofbirth
4771829,K,16.0,1976.0
97051165,E,66.0,1996.0
95926774,K,34.0,1971.0
99348357,E,5.0,1990.0
94638799,K,10.0,1954.0
99474114,E,7.0,1963.0
101791923,E,41.0,1963.0
94424704,K,,1971.0
60317032,E,21.0,1988.0
92885011,K,34.0,1981.0
94563023,K,,1988.0
93658946,K,,1988.0
91867209,E,63.0,1988.0
100166033,K,7.0,1988.0
101099188,E,,1975.0
94740351,K,34.0,1986.0
96091643,E,10.0,1988.0
88402701,E,,1983.0
93013786,E,35.0,1991.0
99334001,E,,1972.0
94612983,E,10.0,1950.0
101188342,K,55.0,1988.0
100685497,E,,1990.0
6731188,K,,1972.0
97509066,E,46.0,1974.0
93570425,E,6.0,1956.0
95862988,K,35.0,1967.0
98791331,E,35.0,1995.0
98264077,K,27.0,1997.0
93618183,K,,2000.0
96169703,K,20.0,1991.0
97922635,K,34.0,2000.0
102246581,E,7.0,1962.0
93857278,E,34.0,1967.0
98604194,E,34.0,1986.0
93810010,K,,1976.0
94303372,E,7.0,1988.0
90877568,E,35.0,1958.0
101102757,E,6.0,1993.0
84625360,E,34.0,1987.0
98298560,K,34.0,1990.0
92896696,K,6.0,1982.0
97239913,K,34.0,1952.0
92243338,K,35.0,1975.0
98957933,E,35.0,1999.0
94472054,E,34.0,1966.0
93184895,E,,1999.0
39473620,K,,1954.0
97741595,K,45.0,1994.0
98007057,K,67.0,1960.0
93394483,E,68.0,1991.0
98422706,E,6.0,1991.0
95904710,K,6.0,1981.0
93780625,E,,1973.0
101125494,K,,1989.0
100776975,K,,1995.0
94525257,K,35.0,1954.0
92977856,K,55.0,1990.0
88939192,E,1.0,1992.0
94607212,E,34.0,1984.0
56860497,K,34.0,1960.0
97547280,E,10.0,1954.0
101673527,E,45.0,1969.0
93856075,E,34.0,1991.0
17804967,E,33.0,1941.0
95128695,E,3.0,1997.0
100274212,K,6.0,2001.0
97090256,E,41.0,1996.0
99244399,K,16.0,1984.0
99971188,E,35.0,1997.0
90477356,K,,1971.0
94319196,K,7.0,1988.0
99395442,K,9.0,1984.0
96684008,E,34.0,1997.0
97309184,K,,1997.0
94771061,K,,1970.0
100189382,K,34.0,1999.0
94000613,K,34.0,1966.0
97639044,K,,1965.0
93443934,E,34.0,1975.0
5984823,K,,1971.0
101833910,E,,1983.0
20967450,K,7.0,1971.0
93039684,K,1.0,1974.0
95886602,E,64.0,1951.0
87995229,K,35.0,1990.0
96650484,E,19.0,1946.0
96339792,E,7.0,1972.0
98050655,E,,1957.0
22156769,E,35.0,1955.0
99710885,K,59.0,1970.0
96318931,K,61.0,1964.0
101920208,K,34.0,1969.0
94135037,E,,1987.0
100095599,E,,1999.0
93427355,E,10.0,1986.0
102058241,K,6.0,1995.0
9116535,E,34.0,1964.0
100925469,K,59.0,2003.0
70219947,K,8.0,1990.0
93686924,E,34.0,1986.0
97490203,K,,1987.0
97476051,K,63.0,1982.0
95219174,E,2.0,1975.0
98810051,E,44.0,1977.0
23732270,E,52.0,1977.0
96897226,E,16.0,1979.0
93972982,E,7.0,1946.0
98429741,E,34.0,2002.0
93612799,K,33.0,1972.0
93811600,K,,1945.0
92688351,E,72.0,1985.0
90713168,E,38.0,1993.0
19897587,E,6.0,1969.0
97510126,K,35.0,2000.0
24138253,K,33.0,1969.0
100694877,E,16.0,1993.0
97335673,E,63.0,1989.0
97822673,K,,1990.0
12022793,E,34.0,1975.0
24078831,K,,1973.0
93210772,E,34.0,1999.0
100790128,K,38.0,1992.0
95043701,K,1.0,1987.0
98545445,E,,1987.0
98653155,K,,1978.0
95327231,E,,1959.0
68135096,E,35.0,1983.0
96503580,E,7.0,1992.0
98192787,K,,1983.0
95336693,K,25.0,1989.0
95985197,E,35.0,1961.0
98920249,E,3.0,1974.0
96840822,E,43.0,1976.0
88177125,K,21.0,1980.0
98390568,E,4.0,1981.0
96338059,E,10.0,1955.0
98189443,K,35.0,1981.0
102246846,E,44.0,1978.0
78606232,E,71.0,1966.0
95878221,E,35.0,1975.0
93387509,E,35.0,1968.0
98803077,K,35.0,1971.0
23707331,K,10.0,1973.0
98051185,E,42.0,1994.0
66892717,E,1.0,1984.0
96964091,E,76.0,1985.0
91895166,E,35.0,1992.0
99429170,K,34.0,2000.0
93768145,E,1.0,1973.0
55398273,E,34.0,1990.0
100631560,E,34.0,1975.0
101862805,K,6.0,1999.0
71627296,E,,1983.0
93345053,E,,1961.0
97688127,E,,1985.0
99301598,K,31.0,1999.0
96160710,E,10.0,1980.0
79004017,E,52.0,1986.0
100769797,E,7.0,1961.0
96882197,E,16.0,1982.0
54332978,K,59.0,1952.0
98962623,K,,1974.0
100529009,K,27.0,1969.0
100300966,K,10.0,2001.0
94533434,E,7.0,1969.0
91236853,E,26.0,1983.0
94728952,K,34.0,1964.0
91814353,K,,1999.0
96262262,E,35.0,1975.0
97822082,K,16.0,1970.0
99040826,K,,1979.0
99482495,E,38.0,1992.0
92870247,K,,1995.0
95520444,E,33.0,1966.0
96850875,E,41.0,1978.0
101753280,E,58.0,1993.0
41882703,K,34.0,1983.0
82587186,K,35.0,1979.0
96686883,E,6.0,1982.0
91740024,E,35.0,1982.0
96377150,K,67.0,1977.0
98589634,K,35.0,1991.0
102057099,E,34.0,1989.0
51795793,K,7.0,1990.0
94504049,K,6.0,1943.0
99617041,K,54.0,2002.0
96599565,K,34.0,1997.0
97622934,K,59.0,1972.0
77868696,K,34.0,1994.0
93465977,E,,1948.0
93405617,K,,1981.0
94659721,E,,1993.0
99578215,E,33.0,1982.0
95073168,K,25.0,1970.0
97819186,K,,1975.0
20516748,K,35.0,1986.0
96360857,E,25.0,1992.0
102219501,E,21.0,1977.0
102211242,K,1.0,1999.0
94376334,K,34.0,1984.0
101628869,K,63.0,1993.0
101145947,E,,1974.0
99212608,E,7.0,1985.0
8621663,E,26.0,1970.0
99935563,K,28.0,1990.0
98284591,E,39.0,1971.0
88287588,K,21.0,1972.0
95934278,E,35.0,1956.0
74872611,E,34.0,1973.0
42254264,K,34.0,1969.0
3843221,E,45.0,1974.0
91803810,E,41.0,1990.0
97995311,K,,1952.0
94417791,K,7.0,1980.0
95975388,K,,1978.0
94388366,E,,1965.0
97276577,E,,1988.0
96225108,E,34.0,1988.0
97170335,K,34.0,1993.0
6539769,E,9.0,1974.0
98435451,K,34.0,1974.0
100518344,K,35.0,1960.0
10147408,E,48.0,1974.0
92855565,K,,1983.0
94894799,K,,1996.0
90016294,E,9.0,1994.0
96245643,E,,1982.0
93409308,E,,1976.0
100857319,K,,2002.0
50985968,E,1.0,1955.0
95837090,K,38.0,1980.0
96887703,E,6.0,1983.0
97438224,K,33.0,1972.0
100829974,E,63.0,1998.0
94446238,E,66.0,1986.0
96426519,E,20.0,1976.0
94956852,E,56.0,1961.0
93615226,E,,1981.0
94862131,K,10.0,1939.0
68314708,K,,1954.0
96135954,K,35.0,1990.0
88989356,E,72.0,1977.0
101763129,E,1.0,1984.0
90364853,E,34.0,1994.0
94527316,K,59.0,1965.0
96834174,K,34.0,1982.0
98729747,E,54.0,2001.0
93478049,E,67.0,1984.0
96028978,E,,1983.0
100422237,E,34.0,1995.0
96094640,E,28.0,1981.0
101999227,E,6.0,1976.0
80090989,E,6.0,1975.0
95645406,K,32.0,1980.0
94590164,E,35.0,2000.0
96112626,K,17.0,1977.0
94382635,E,20.0,1982.0
92998492,K,,1984.0
90778361,K,35.0,1948.0
98457107,K,,1984.0
96106386,K,16.0,1988.0
93745591,E,,1959.0
37851421,E,,1964.0
98233815,E,35.0,1961.0
95925550,E,16.0,1970.0
97329963,K,34.0,1979.0
88058933,E,6.0,1973.0
92955832,E,7.0,1962.0
96238974,K,35.0,1971.0
100726729,K,34.0,1988.0
96933299,E,34.0,1996.0
98468710,E,42.0,1951.0
99824488,K,,1990.0
93506618,E,34.0,1975.0
97514204,E,14.0,1996.0
95485635,K,,2000.0
99907728,K,34.0,1987.0
22848341,E,34.0,1944.0
99154368,E,,1965.0
88915904,K,,1989.0
100085790,E,5.0,1984.0
101113748,E,6.0,1971.0
100249925,E,32.0,1995.0
98111076,E,,1989.0
102175678,K,47.0,1972.0
62817042,E,34.0,1979.0
8041431,E,6.0,1962.0
95435002,E,16.0,1996.0
95414427,K,34.0,1988.0
93807297,E,,1969.0
101698140,E,21.0,1966.0
16809351,K,7.0,1975.0
101919861,K,,1959.0
101536371,E,35.0,1979.0
88242114,E,7.0,1964.0
96571322,E,35.0,1984.0
95808338,K,34.0,1995.0
98569038,E,59.0,1990.0
94865231,K,50.0,1963.0
89691002,E,,1978.0
98421686,K,,1989.0
96247029,E,,1995.0
101283103,E,48.0,1986.0
100513858,E,26.0,1972.0
95086891,K,,1991.0
99666532,K,57.0,1957.0
101831952,E,,1987.0
3573517,E,26.0,1968.0
99630989,E,35.0,1995.0
101019904,K,1.0,1994.0
97355188,E,34.0,1978.0
92714249,K,35.0,1963.0
69323721,E,33.0,1986.0
95018150,E,,1995.0
98403170,K,9.0,2000.0
98885970,E,7.0,1950.0
37708086,E,34.0,1984.0
100554642,E,35.0,1994.0
96447849,K,35.0,1959.0
94090419,E,31.0,1967.0
96927732,E,34.0,1985.0
96111545,K,,1990.0
99728789,K,14.0,1958.0
43253020,E,35.0,1948.0
100004508,K,59.0,1963.0
94230654,E,,1967.0
95401865,E,9.0,1987.0
94470586,K,55.0,1972.0
101003876,K,,1999.0
91261058,E,,1942.0
96215034,E,6.0,1975.0
102217135,E,,1997.0
98475745,E,77.0,1969.0
54231691,E,10.0,1984.0
101411531,E,54.0,1975.0
100197334,E,10.0,1988.0
96478906,E,77.0,1999.0
94472584,E,6.0,1972.0
83819287,E,,1974.0
94886275,E,58.0,1992.0
101283286,E,21.0,1987.0
16917122,E,38.0,1987.0
99742451,E,,1966.0
101057527,E,44.0,1999.0
95301924,K,34.0,1964.0
101552868,K,,1981.0
95169254,E,35.0,1971.0
96555090,K,10.0,1968.0
24801847,E,,1979.0
99815495,E,77.0,1969.0
99437612,E,54.0,1977.0
72575541,E,,1974.0
98287344,K,21.0,1995.0
94323417,K,7.0,1983.0
94419667,K,,1999.0
47050223,K,55.0,1982.0
95404740,E,,1984.0
92178002,E,59.0,1982.0
97072800,E,22.0,1996.0
94043130,K,,1981.0
98178492,K,41.0,2000.0
98131998,E,43.0,1994.0
93565979,E,,1989.0
92935236,K,6.0,1965.0
93002101,E,,1957.0
21704557,E,45.0,1976.0
95083873,E,38.0,1974.0
101942598,E,38.0,2002.0
99014928,E,34.0,1969.0
96828668,E,,1996.0
97741574,K,34.0,1983.0
101453987,E,35.0,1999.0
96943108,E,16.0,1994.0
94291422,E,34.0,1984.0
95433187,E,34.0,1983.0
100931566,E,,1982.0
95431698,E,35.0,1984.0
93704746,K,41.0,1965.0
100745184,E,20.0,1950.0
24697012,K,,1984.0
94194764,E,35.0,1987.0
99679603,E,34.0,1977.0
95953446,K,31.0,1976.0
92361101,E,16.0,1966.0
99238138,K,,1997.0
94030303,E,,1985.0
98161383,E,43.0,1993.0
101367811,K,7.0,1960.0
96247151,K,,1992.0
93794552,K,58.0,2000.0
22986353,K,41.0,1983.0
96672180,K,,1974.0
100059240,K,,1972.0
101035116,K,50.0,2002.0
96909359,E,24.0,1983.0
97367933,K,,1972.0
98045557,K,,1967.0
96390099,E,21.0,1992.0
96077735,K,16.0,1962.0
95948083,K,16.0,1970.0
99456862,E,6.0,1970.0
95484615,E,,1960.0
94899754,K,41.0,1985.0
101962052,K,35.0,1989.0
93979731,E,35.0,1998.0
101318646,K,,1982.0
102005507,E,,2000.0
97784581,K,35.0,1980.0
97971983,E,34.0,1984.0
102151860,E,20.0,1999.0
78391464,E,35.0,1956.0
95964580,E,7.0,1981.0
93243419,K,6.0,1975.0
93058852,E,35.0,1968.0
102146966,E,76.0,2002.0
100421564,E,42.0,1976.0
93332226,E,6.0,1987.0
101742859,K,31.0,1984.0
94251637,E,54.0,1992.0
98126431,E,35.0,1953.0
97659762,E,34.0,1996.0
95849284,E,25.0,1996.0
95958075,E,48.0,1992.0
8778416,K,,1984.0
97772366,E,34.0,1986.0
93323784,K,2.0,1999.0
94520668,E,34.0,1980.0
51549825,E,54.0,1977.0
100915273,E,44.0,1997.0
96951733,K,,1991.0
97698037,K,10.0,1959.0
82730378,K,35.0,1962.0
95942842,E,,1981.0
93785029,E,61.0,1975.0
93024899,E,9.0,1960.0
101206082,K,38.0,1997.0
97966273,K,34.0,1973.0
93628215,E,34.0,1962.0
102095456,E,34.0,1975.0
100064725,E,,1972.0
97140073,E,7.0,1983.0
48927463,E,1.0,1982.0
95513388,K,48.0,1972.0
88503212,K,,1972.0
96059280,K,34.0,1957.0
95106732,K,9.0,1996.0
18376614,K,,1963.0
93198822,E,43.0,1955.0
101827098,K,6.0,2001.0
93043680,K,,1992.0
3331852,K,34.0,1967.0
97588512,K,42.0,1992.0
97862029,K,32.0,1999.0
93046229,K,51.0,1961.0
99323866,K,10.0,1975.0
96569507,K,,1991.0
98832420,E,60.0,1973.0
89128918,E,9.0,1966.0
98120864,E,16.0,1993.0
96578418,E,9.0,1950.0
100566285,K,48.0,1967.0
3986270,E,,1977.0
83933971,K,35.0,1987.0
101383757,E,31.0,1992.0
3554063,E,1.0,1958.0
94165522,E,34.0,1990.0
95913478,K,57.0,1981.0
97297764,E,,1994.0
93870736,E,43.0,1977.0
8205280,E,,1984.0
99613268,K,80.0,1974.0
91073595,E,,1973.0
96511757,E,10.0,1970.0
92932096,K,34.0,1980.0
55346681,K,38.0,1976.0
53166600,E,34.0,1959.0
97659537,E,6.0,1958.0
93855585,K,,1986.0
6814958,E,41.0,1962.0
96383104,K,10.0,1951.0
96733295,K,33.0,1977.0
95308551,E,3.0,1987.0
99411653,K,34.0,1969.0
93859480,E,,1964.0
100671120,K,10.0,1977.0
94528641,K,,1949.0
13394048,E,7.0,1981.0
96025409,E,44.0,1966.0
101686598,E,35.0,1980.0
99552235,K,,1967.0
95185343,E,59.0,1971.0
93951570,K,34.0,1981.0
94176921,K,,1996.0
95557537,E,34.0,1970.0
13091962,E,,1978.0
101764515,K,47.0,1996.0
100012420,K,7.0,1978.0
21035314,K,21.0,1983.0
20476942,K,34.0,1961.0
89815657,E,26.0,1963.0
101271744,K,6.0,1980.0
96603357,E,31.0,1996.0
94381228,E,,1993.0
100461185,E,48.0,1997.0
94791024,E,58.0,1970.0
96320990,K,48.0,1998.0
96969576,E,,1985.0
94796000,K,17.0,1984.0
101133976,K,54.0,1970.0
95821123,K,41.0,1988.0
101246458,K,26.0,1974.0
46828868,K,48.0,1976.0
100311488,E,31.0,1988.0
93213300,E,34.0,1982.0
100738658,K,35.0,1996.0
95431025,E,,1988.0
89956443,E,34.0,1972.0
95152206,K,38.0,1983.0
91057037,K,6.0,1984.0
5755821,K,34.0,1973.0
97032893,E,,1992.0
101679746,E,42.0,1978.0
92124208,E,8.0,1983.0
96350640,E,,1997.0
96478090,E,16.0,1983.0
95237118,E,34.0,1990.0
95156509,E,55.0,1985.0
93987500,K,16.0,1971.0
3539299,K,34.0,1970.0
47339074,K,,1977.0
94506638,E,,1991.0
96743613,K,,1995.0
93749139,E,31.0,1989.0
94986746,K,22.0,1974.0
97707377,K,,1983.0
94646751,K,,1986.0
92077857,K,,1989.0
88628908,E,33.0,1989.0
97229757,E,41.0,1978.0
92885316,K,47.0,1978.0
94964070,E,9.0,1974.0
7101464,K,35.0,1980.0
98430801,E,34.0,2000.0
89549196,E,35.0,1992.0
94534677,K,21.0,1994.0
101356921,E,,2001.0
96902833,E,15.0,1974.0
99653583,K,34.0,1980.0
84283529,K,33.0,1974.0
92377190,E,,1974.0
100337569,E,35.0,1996.0
97667245,K,26.0,1974.0
96500949,E,41.0,1989.0
95677502,K,39.0,1973.0
22000464,E,35.0,1980.0
93658313,K,8.0,1992.0
94262628,K,48.0,1974.0
95603602,K,,2000.0
72095902,K,34.0,1993.0
90007484,K,35.0,1983.0
101579866,E,32.0,1979.0
95291707,E,35.0,1939.0
92882767,K,34.0,1985.0
102258693,K,32.0,2002.0
94981505,E,55.0,1954.0
93716471,E,,1974.0
95711924,E,1.0,1976.0
92891495,E,33.0,1979.0
92746957,E,,1986.0
94263444,K,34.0,1956.0
94439447,E,59.0,1973.0
95471462,K,35.0,1957.0
94961725,E,2.0,1985.0
96630397,E,34.0,2000.0
95081711,E,6.0,1996.0
102125697,K,,2000.0
78991659,K,,1990.0
95387753,K,34.0,1998.0
54468767,E,,1979.0
101833134,E,20.0,1966.0
96419789,K,,1981.0
93169437,K,,1958.0
96991314,K,33.0,1999.0
96418382,K,16.0,1952.0
24028789,E,9.0,1954.0
96212872,E,68.0,1986.0
96548625,K,34.0,1995.0
96665818,E,34.0,1993.0
96227167,E,59.0,1995.0
101971432,E,35.0,1988.0
96699403,E,,1977.0
100161709,K,7.0,1974.0
101634659,E,52.0,1987.0
20918672,E,,1979.0
98039031,K,6.0,1978.0
58245843,K,16.0,1973.0
100796265,K,28.0,1980.0
23348126,E,35.0,1957.0
93592386,K,,1993.0
100819675,K,2.0,1980.0
100921757,E,34.0,1969.0
98965212,K,33.0,1945.0
95132548,E,45.0,1980.0
93900121,K,,1984.0
100715309,K,67.0,1955.0
99712740,E,45.0,1998.0
95171313,K,,1996.0
92510859,E,67.0,1980.0
95660740,E,51.0,1978.0
98708396,E,,1978.0
93676625,K,9.0,1968.0
9149304,E,,1978.0
92364710,K,68.0,1978.0
101100839,E,,1991.0
94398520,E,35.0,1952.0
93068375,E,35.0,1995.0
84270784,K,35.0,1986.0
93083444,K,,1976.0
90684496,E,34.0,1981.0
100094028,K,46.0,1958.0
98926243,K,43.0,1981.0
93122413,K,,1980.0
99098841,E,45.0,1994.0
96517303,K,34.0,1980.0
7878560,K,38.0,1969.0
99109975,K,,1953.0
102098657,E,34.0,1976.0
99036645,E,47.0,1990.0
94528702,E,7.0,1979.0
94280002,K,,1972.0
102145008,E,1.0,1964.0
97325313,E,,1991.0
758512,E,7.0,1960.0
99351945,E,,1969.0
91735843,K,10.0,1981.0
99741023,K,35.0,1959.0
92198026,E,,1980.0
100674260,E,,2002.0
18605574,E,34.0,1978.0
95254818,K,,1997.0
93099554,E,33.0,1982.0
94486267,E,,1963.0
18578820,K,34.0,1980.0
4913328,E,22.0,1971.0
94104203,E,,1990.0
99802933,K,34.0,1995.0
24505307,E,39.0,1988.0
99451703,E,,1991.0
100671242,K,,1996.0
95631967,E,10.0,1988.0
95452742,K,,2000.0
97225107,E,16.0,1985.0
94576725,K,7.0,2000.0
95902405,K,34.0,1961.0
101476438,K,47.0,2001.0
98477825,K,34.0,1992.0
96400478,E,25.0,1974.0
94191012,E,7.0,1997.0
95003630,K,6.0,1967.0
92937030,K,7.0,1982.0
97672547,E,42.0,1966.0
97359857,K,,1988.0
20899279,E,28.0,1980.0
97334632,K,34.0,2001.0
94987133,K,35.0,1998.0
98857971,K,6.0,1966.0
18797340,E,,1982.0
7679881,K,20.0,1977.0
95002692,K,35.0,1980.0
93141480,K,59.0,1982.0
101663779,E,7.0,2002.0
99115317,K,34.0,1989.0
90627949,E,10.0,1986.0
96928853,K,6.0,1973.0
91090887,E,41.0,1982.0
98459757,E,,1976.0
95258795,K,59.0,1998.0
95651625,E,26.0,1997.0
88691409,K,9.0,1970.0
97343360,K,,1991.0
100133058,E,6.0,1995.0
101994230,K,16.0,1957.0
98472645,K,6.0,1959.0
94229430,E,37.0,1945.0
91121006,K,34.0,1997.0
96990559,E,,1985.0
100657763,K,34.0,1998.0
11405100,E,76.0,1968.0
93024022,E,,1988.0
93979323,K,33.0,1996.0
82617141,E,,1983.0
96096230,K,49.0,1991.0
84242888,E,35.0,1970.0
21427328,K,43.0,1968.0
39488281,E,34.0,1982.0
101163136,K,34.0,1990.0
93715390,E,6.0,1964.0
101595955,E,42.0,1955.0
13574802,E,35.0,1972.0
75474886,E,7.0,1960.0
88828300,E,7.0,1978.0
20046529,K,38.0,1955.0
94757275,E,58.0,1981.0
53454778,E,15.0,1968.0
94536614,E,48.0,1986.0
94050552,K,54.0,1955.0
49139274,E,24.0,1962.0
48375453,K,7.0,1976.0
94679806,K,26.0,1957.0
94712943,K,,1960.0
96349620,K,,1967.0
89932421,E,34.0,1964.0
10831373,E,34.0,1955.0
95800771,K,,1999.0
97103714,K,33.0,1980.0
83028752,E,9.0,1981.0
95394992,E,7.0,1966.0
94473705,K,,1987.0
98118784,E,35.0,1979.0
95424581,E,,1966.0
94554518,E,68.0,1997.0
96285916,K,34.0,1971.0
96344991,E,17.0,1975.0
98732540,E,10.0,1996.0
100489346,K,67.0,1959.0
95105060,E,35.0,1978.0
92902425,E,,1976.0
97763087,K,34.0,1982.0
97456637,E,7.0,1982.0
42362891,E,7.0,1944.0
92253166,K,,1980.0
93557699,K,,1976.0
96847571,K,38.0,1986.0
93666959,K,,1985.0
83682110,K,41.0,1975.0
98819940,K,6.0,1950.0
91739004,E,48.0,1988.0
77641631,K,36.0,1987.0
99946268,K,27.0,1979.0
93085585,K,6.0,1965.0
97220886,K,,1983.0
88291727,E,35.0,1949.0
92359408,K,,1985.0
100343992,K,6.0,1981.0
98123535,E,20.0,1972.0
95502519,K,33.0,1978.0
102122883,K,40.0,1990.0
89840535,K,34.0,1974.0
95857379,E,,1987.0
10129401,E,10.0,1975.0
97315994,E,7.0,1974.0
92892494,E,,1974.0
93047350,E,34.0,1975.0
102275924,E,45.0,1972.0
97632232,K,22.0,1983.0
98322193,E,33.0,1998.0
98980649,K,48.0,1998.0
101316259,E,35.0,1973.0
101776444,K,35.0,1999.0
94187851,K,,1974.0
99822652,E,2.0,1988.0
95762353,K,72.0,1973.0
101705276,K,,1956.0
98255654,E,17.0,1990.0
95277759,K,22.0,1982.0
96162157,E,23.0,1984.0
88587430,E,11.0,1968.0
98019964,E,16.0,1991.0
101179980,K,1.0,1988.0
100402497,K,34.0,1960.0
100751994,E,,1984.0
21323309,E,6.0,1976.0
95614307,K,,1971.0
92985379,K,,1963.0
86548991,E,34.0,1986.0
99970412,K,31.0,2001.0
101975184,E,,1986.0
95926997,K,,1987.0
3570070,E,32.0,1973.0
97383593,E,47.0,1971.0
99900121,K,16.0,1950.0
94041416,E,26.0,1952.0
53931582,K,35.0,1977.0
90131956,K,,1992.0
102280492,K,34.0,1986.0
88450600,E,34.0,1963.0
96882176,K,80.0,1991.0
89039846,E,34.0,1983.0
39852481,E,20.0,1965.0
97000694,E,41.0,1947.0
54449925,E,48.0,1971.0
80237851,E,48.0,1974.0
101534779,E,46.0,1974.0
99466160,K,41.0,1980.0
7403958,E,,1977.0
102067804,E,21.0,1992.0
101381126,K,34.0,1968.0
94279186,K,34.0,1998.0
101519098,E,10.0,1982.0
84058361,K,34.0,1980.0
102027224,K,80.0,1995.0
101816025,K,41.0,1995.0
92641714,K,38.0,1978.0
7079318,K,34.0,1970.0
96642448,K,16.0,1969.0
81548012,E,27.0,1983.0
101447991,K,6.0,1983.0
95619487,K,39.0,1962.0
97111361,K,1.0,1992.0
99781868,E,34.0,1991.0
93577092,E,58.0,1986.0
101575420,K,61.0,1981.0
93985481,E,11.0,1952.0
95125900,E,6.0,1978.0
98813904,K,1.0,1999.0
92286629,K,35.0,1999.0
78071901,K,15.0,1988.0
18999750,E,33.0,1979.0
96546810,K,34.0,1982.0
93911295,K,9.0,1992.0
95750933,K,34.0,1995.0
93223679,K,,1996.0
93056343,K,5.0,1981.0
87882909,E,26.0,1956.0
99863089,K,,1992.0
22525352,E,,1985.0
95208793,E,41.0,1979.0
46117495,E,34.0,1963.0
79748750,E,64.0,1987.0
97284529,K,7.0,1982.0
10484139,E,1.0,1963.0
95591713,K,,1969.0
93718530,E,9.0,2000.0
22136131,K,,1982.0
97669243,E,42.0,1975.0
88321091,K,25.0,1992.0
91805114,K,45.0,1987.0
101252677,K,34.0,1993.0
100227493,E,9.0,1977.0
95555436,E,34.0,1973.0
93188218,E,,1988.0
93608618,K,34.0,1997.0
95395991,E,34.0,1962.0
23862370,E,45.0,1960.0
97562736,E,16.0,1995.0
101127124,E,52.0,1991.0
96806236,K,63.0,1998.0
97747181,E,13.0,1988.0
92545321,K,,1985.0
86545851,E,,1970.0
98774731,E,32.0,1978.0
102182284,K,37.0,1985.0
97705806,E,43.0,1972.0
19695278,E,34.0,1968.0
99298620,E,19.0,1985.0
96390995,K,16.0,1988.0
94970962,K,59.0,1977.0
94771223,K,,1984.0
95813659,K,1.0,2000.0
56282242,E,35.0,1989.0
96921145,E,,1972.0
100019495,E,,1971.0
101018129,E,,1999.0
101836865,E,42.0,1996.0
88425131,K,,1970.0
96405494,E,35.0,1985.0
96365913,K,34.0,1996.0
7690199,E,64.0,1961.0
97311222,E,10.0,1998.0
94494749,E,,1981.0
101326985,E,,1967.0
100865740,E,77.0,1968.0
94502335,E,34.0,1981.0
96083872,E,33.0,1979.0
24410464,E,,1990.0
100327556,E,16.0,1971.0
100462775,K,1.0,1987.0
100134730,K,,1986.0
93916189,K,3.0,1981.0
92639634,E,39.0,1986.0
99878587,E,6.0,2001.0
95181019,E,33.0,1984.0
97151594,K,38.0,2000.0
95573605,K,34.0,1946.0
98924836,E,34.0,1993.0
95686005,E,45.0,1985.0
100747508,K,,1996.0
96762434,K,34.0,1974.0
6430059,E,41.0,1972.0
97822448,E,71.0,1972.0
98032118,K,35.0,1994.0
101621363,K,34.0,1966.0
93064112,K,,1970.0
102237750,E,15.0,1952.0
100518506,K,,1990.0
92841310,K,,1982.0
96893962,E,38.0,1958.0
97575889,K,35.0,1994.0
98264443,K,,1970.0
89779155,K,6.0,1987.0
97777769,K,34.0,1971.0
90509105,E,34.0,1983.0
99686821,E,77.0,1956.0
100459145,K,,1989.0
101559392,E,,1963.0
95926875,E,61.0,1976.0
98789209,E,,1965.0
97606538,E,41.0,1995.0
100736088,K,35.0,1974.0
55629639,K,,1970.0
88351801,K,,1966.0
97620343,E,34.0,1990.0
92090785,E,38.0,1981.0
95225433,E,6.0,1965.0
93977956,K,,1992.0
95000816,K,27.0,1991.0
98296560,K,,1985.0
93098595,E,9.0,1981.0
96488122,E,34.0,1992.0
101176676,E,35.0,1984.0
101723996,K,,1984.0
97142418,K,9.0,1992.0
24731678,E,34.0,1972.0
95272171,E,34.0,2049.0
96199168,E,34.0,1986.0
101886968,K,59.0,2000.0
92990742,E,34.0,1971.0
100944147,K,7.0,1948.0
100983320,K,34.0,1985.0
96455862,K,3.0,1988.0
100189319,E,35.0,1991.0
94168784,E,35.0,1976.0
20285910,K,48.0,1986.0
83279124,K,35.0,1956.0
101385204,E,16.0,1988.0
88245294,E,34.0,1976.0
98693428,E,61.0,1998.0
96668264,E,16.0,1998.0
97805604,E,41.0,1981.0
101497482,E,35.0,1990.0
102112401,E,56.0,1985.0
101562818,K,34.0,1997.0
96955199,K,46.0,1972.0
86303452,K,34.0,1990.0
99456168,E,7.0,1954.0
100134261,K,59.0,1991.0
100022778,E,42.0,1985.0
93363996,E,35.0,1985.0
93013336,E,,1960.0
95453598,E,34.0,1988.0
94740227,E,21.0,1991.0
101873428,E,35.0,2003.0
98699811,K,6.0,1975.0
102099452,K,9.0,2002.0
93976427,K,45.0,1984.0
101948735,E,30.0,2001.0
6956232,K,34.0,1959.0
98651910,K,59.0,1973.0
18542970,E,,1972.0
95447297,E,16.0,1988.0
95632823,K,34.0,1995.0
99954037,K,41.0,1984.0
88311690,E,,1984.0
101463693,E,35.0,1982.0
98751973,K,34.0,1963.0
95810885,E,34.0,1988.0
99076735,K,7.0,1963.0
101144151,E,,1973.0
99471584,E,75.0,1968.0
12880660,E,6.0,1954.0
93050368,K,,1985.0
99804279,E,1.0,1960.0
96614001,K,,1985.0
96238871,E,7.0,1971.0
93594670,K,34.0,1973.0
97605518,E,7.0,1975.0
