individualnumber,category_number,hakkedis_amt,odul_amt,response
101323873,9039,52.0,5.0,0
43712546,9032,45.0,4.0,0
97068912,9011,18.0,1.0,0
93363996,9048,39.0,3.0,0
93149274,9007,19.0,1.0,0
99171671,9017,15.0,1.0,0
96437016,9046,85.0,8.0,0
95224803,9018,15.0,1.0,0
4727370,9015,21.0,2.0,0
92962911,9004,66.0,6.0,0
95654029,9046,85.0,8.0,0
99684824,9000,15.0,1.0,0
97102958,9021,34.0,3.0,0
94469813,9056,26.0,2.0,0
97703695,9018,15.0,1.0,0
101705276,9035,33.0,3.0,0
91520132,9035,46.0,4.0,0
95521780,9038,16.0,1.0,0
94113857,9009,15.0,1.0,0
96990716,9019,37.0,3.0,0
101585368,9004,83.0,8.0,0
96037955,9048,38.0,3.0,0
101150624,9046,85.0,8.0,0
94650985,9046,136.0,13.0,0
97188645,9003,7.0,1.0,0
98014320,9006,32.0,3.0,0
92933547,9059,28.0,2.0,0
102060463,9046,85.0,8.0,0
98640902,9012,30.0,3.0,0
101729495,9041,30.0,3.0,0
95187921,9043,32.0,3.0,0
101069116,9019,33.0,3.0,0
93092022,9039,34.0,3.0,0
92857350,9027,96.0,9.0,1
100004726,9008,17.0,1.0,0
46117495,9038,18.0,1.0,0
93364186,9046,85.0,8.0,0
98289144,9002,11.0,1.0,0
97172653,9044,63.0,6.0,0
93383079,9059,45.0,4.0,0
92982022,9000,16.0,1.0,0
98037128,9036,9.0,1.0,0
7619301,9017,15.0,1.0,0
96754222,9059,27.0,2.0,0
98118964,9049,32.0,3.0,0
95385081,9049,32.0,3.0,0
93497795,9006,32.0,3.0,0
54563959,9043,32.0,3.0,0
97033797,9029,38.0,3.0,0
95751143,9054,34.0,3.0,0
98286853,9058,23.0,2.0,0
98644280,9003,7.0,1.0,0
92821133,9035,34.0,3.0,0
93222237,9046,85.0,8.0,0
96061304,9037,30.0,3.0,0
98028204,9002,11.0,1.0,0
99249599,9003,24.0,2.0,0
94082346,9010,47.0,4.0,0
3311552,9011,38.0,3.0,0
96918349,9020,8.0,1.0,0
100821657,9017,17.0,1.0,0
97000694,9022,48.0,4.0,0
96477588,9046,85.0,8.0,0
102117371,9046,85.0,8.0,0
94498654,9031,73.0,7.0,0
90549881,9018,15.0,1.0,0
99112717,9055,20.0,3.0,0
97871027,9002,19.0,1.0,0
100814014,9046,85.0,8.0,0
100237868,9035,27.0,2.0,0
99866205,9018,15.0,1.0,0
93216820,9056,26.0,2.0,0
43598540,9027,37.0,3.0,0
88044029,9010,16.0,1.0,0
89188496,9059,77.0,7.0,0
100133402,9037,30.0,3.0,0
93762308,9046,56.0,5.0,0
93471500,9008,26.0,2.0,0
97152490,9019,25.0,2.0,0
9135658,9055,26.0,2.0,0
96201966,9059,43.0,4.0,0
93504965,9059,77.0,7.0,0
95407265,9060,104.0,10.0,0
99585439,9021,78.0,7.0,0
99689818,9000,15.0,1.0,0
97124679,9027,37.0,3.0,0
88025947,9040,43.0,4.0,0
97680842,9017,15.0,1.0,0
96350550,9061,38.0,3.0,0
93520846,9017,16.0,1.0,0
100845018,9018,15.0,1.0,0
94914946,9032,33.0,3.0,0
94286970,9046,85.0,8.0,0
96764254,9015,21.0,2.0,0
100110004,9058,23.0,2.0,0
100226602,9017,20.0,3.0,0
93927152,9042,26.0,2.0,0
93050527,9007,29.0,4.0,0
97723800,9042,20.0,2.0,0
100691840,9058,23.0,2.0,0
101502331,9053,40.0,4.0,0
98215868,9022,43.0,4.0,0
101556806,9035,28.0,2.0,0
9334013,9019,62.0,6.0,1
96661100,9031,35.0,3.0,0
97788544,9037,30.0,3.0,0
98071587,9046,85.0,8.0,0
92996850,9044,38.0,3.0,0
93800950,9058,23.0,2.0,0
96657135,9020,12.0,1.0,0
96034345,9000,16.0,1.0,0
92910974,9029,44.0,4.0,0
12835629,9059,27.0,2.0,0
94992671,9022,60.0,6.0,0
99172425,9046,85.0,8.0,0
94678312,9035,28.0,2.0,0
101070991,9038,18.0,1.0,0
100088383,9017,15.0,1.0,0
97731845,9022,44.0,4.0,0
95894872,9018,15.0,1.0,0
91247598,9048,38.0,3.0,0
89047224,9055,14.0,1.0,0
100672123,9041,26.0,2.0,0
98507351,9017,16.0,1.0,0
93672579,9053,28.0,2.0,0
98071349,9039,49.0,4.0,0
89181087,9008,17.0,1.0,0
99922869,9046,85.0,8.0,0
101237822,9046,85.0,8.0,0
98808415,9042,20.0,2.0,0
98213358,9046,85.0,8.0,0
90124368,9046,78.0,7.0,0
95200863,9022,60.0,6.0,0
100991680,9038,16.0,1.0,0
95710004,9048,50.0,5.0,0
101812301,9000,15.0,1.0,0
102114984,9046,85.0,8.0,0
82550260,9017,23.0,2.0,0
101044637,9056,26.0,2.0,0
101140651,9000,15.0,1.0,0
93825343,9061,56.0,5.0,0
100594219,9048,38.0,3.0,0
93916158,9017,26.0,2.0,0
87955194,9038,17.0,1.0,0
101069815,9039,34.0,3.0,0
99961737,9004,66.0,6.0,0
93136864,9024,29.0,2.0,0
100031151,9059,40.0,4.0,0
93684112,9000,15.0,1.0,0
99474579,9020,8.0,1.0,0
100191939,9017,19.0,1.0,0
93800199,9043,41.0,4.0,0
93490327,9021,48.0,7.0,0
95363436,9054,34.0,3.0,0
94134865,9053,28.0,2.0,0
94787574,9010,20.0,2.0,0
96106386,9022,44.0,4.0,0
96499776,9046,85.0,8.0,0
93623454,9035,34.0,3.0,0
98175479,9046,85.0,8.0,0
98781263,9048,48.0,4.0,0
95013453,9004,66.0,6.0,0
92941926,9036,18.0,1.0,0
95216576,9017,15.0,1.0,0
94093444,9020,22.0,3.0,0
101182557,9019,33.0,3.0,0
98489213,9000,15.0,1.0,0
97765882,9038,16.0,1.0,0
97109376,9056,26.0,2.0,0
93313345,9017,22.0,2.0,0
10122541,9022,43.0,4.0,0
101378917,9046,85.0,8.0,0
95365772,9017,15.0,1.0,0
96683510,9040,31.0,3.0,0
99667269,9018,15.0,1.0,0
100604671,9020,8.0,1.0,0
96256882,9020,8.0,1.0,0
94430219,9041,46.0,6.0,0
102246668,9046,85.0,8.0,0
97339418,9043,41.0,4.0,0
99272422,9036,41.0,4.0,0
95229123,9019,21.0,2.0,0
99671022,9046,85.0,8.0,0
98697377,9012,28.0,2.0,0
90045135,9017,39.0,3.0,0
92952784,9003,7.0,1.0,0
99971951,9037,30.0,3.0,0
93640255,9035,40.0,4.0,0
81539599,9018,25.0,2.0,0
95792466,9005,10.0,1.0,0
98132818,9032,76.0,7.0,0
53054988,9060,45.0,4.0,0
98617464,9039,34.0,3.0,0
95649612,9032,33.0,3.0,0
97689235,9017,15.0,1.0,0
95889183,9027,37.0,3.0,0
94819217,9053,32.0,3.0,0
97817254,9002,11.0,1.0,0
97481995,9032,38.0,3.0,0
94180526,9027,37.0,3.0,0
95296005,9048,38.0,3.0,0
95620767,9043,32.0,3.0,0
94587080,9027,42.0,4.0,0
90380048,9059,27.0,2.0,0
21279226,9021,68.0,10.0,0
93816193,9060,55.0,5.0,0
94179356,9049,34.0,5.0,0
93899314,9039,43.0,4.0,0
92479850,9000,19.0,2.0,1
95183622,9017,15.0,1.0,0
98124217,9036,32.0,4.0,0
95501918,9035,30.0,3.0,0
97751963,9056,26.0,2.0,0
86465383,9009,16.0,1.0,0
92756937,9019,21.0,2.0,0
93896238,9048,38.0,3.0,0
100015754,9053,28.0,2.0,0
68240931,9007,24.0,2.0,0
94825143,9029,38.0,3.0,0
99286063,9003,9.0,1.0,0
101015247,9046,85.0,8.0,0
100837077,9046,85.0,8.0,0
99887231,9046,85.0,8.0,0
99323420,9043,32.0,3.0,0
98796766,9035,27.0,2.0,0
101093172,9035,27.0,2.0,0
94399509,9048,38.0,3.0,0
80520998,9005,10.0,1.0,0
97733102,9058,23.0,2.0,0
96454005,9012,28.0,2.0,0
95566906,9046,85.0,8.0,0
74913331,9017,15.0,1.0,0
88010022,9005,17.0,1.0,0
101258221,9019,21.0,2.0,0
88476356,9054,34.0,3.0,0
101211580,9040,56.0,5.0,0
99871656,9017,39.0,3.0,0
93453639,9022,43.0,4.0,0
100455851,9004,66.0,6.0,0
89975623,9018,15.0,1.0,0
98774225,9004,66.0,6.0,0
95801346,9056,26.0,2.0,0
100235062,9017,15.0,1.0,0
98885797,9032,33.0,3.0,0
100208079,9019,21.0,2.0,0
89865452,9058,31.0,3.0,0
94487809,9048,91.0,9.0,0
91286583,9000,15.0,1.0,0
95742840,9035,35.0,3.0,0
98288710,9038,16.0,1.0,0
98555038,9017,15.0,1.0,0
96393550,9059,27.0,2.0,0
96499633,9012,37.0,3.0,0
97127869,9004,65.0,6.0,0
101093189,9018,15.0,1.0,0
101658819,9036,9.0,1.0,0
98261302,9000,15.0,1.0,0
97629005,9046,85.0,8.0,0
100330955,9008,17.0,1.0,0
96252917,9022,60.0,6.0,0
96093292,9019,21.0,2.0,0
75818170,9006,35.0,3.0,0
93714882,9036,9.0,1.0,0
80220796,9031,29.0,2.0,0
94504990,9027,42.0,6.0,0
100589890,9006,32.0,3.0,0
96619764,9029,38.0,3.0,0
11304462,9046,136.0,13.0,0
96513163,9003,7.0,1.0,0
72095902,9005,10.0,1.0,0
94304089,9036,19.0,1.0,0
3163858,9039,43.0,4.0,0
97729829,9046,85.0,8.0,0
94216193,9022,90.0,9.0,0
101951544,9038,20.0,2.0,0
94830458,9035,28.0,2.0,0
81823317,9046,119.0,11.0,0
98643917,9029,38.0,3.0,0
98155337,9029,38.0,3.0,0
100664276,9056,26.0,2.0,0
97123866,9000,15.0,1.0,0
94687594,9032,48.0,4.0,0
23501610,9000,23.0,2.0,0
94358094,9046,85.0,8.0,0
94455585,9021,34.0,3.0,0
94210843,9059,27.0,2.0,0
98733636,9019,21.0,2.0,0
90468130,9003,7.0,1.0,0
88076831,9006,32.0,3.0,0
99438993,9053,109.0,10.0,0
100998656,9006,66.0,6.0,0
98779764,9038,19.0,1.0,0
99932823,9004,66.0,6.0,0
92679109,9061,56.0,5.0,0
101003721,9006,32.0,3.0,0
100177797,9049,32.0,3.0,0
100856355,9030,18.0,1.0,0
99482495,9036,9.0,1.0,0
95246612,9001,19.0,1.0,0
21862117,9059,27.0,2.0,0
101751208,9046,85.0,8.0,0
97187902,9001,19.0,1.0,0
101444395,9000,15.0,1.0,0
95837122,9029,65.0,6.0,0
93568927,9021,34.0,3.0,0
95458672,9019,43.0,6.0,0
100172877,9004,84.0,12.0,0
91867209,9035,43.0,4.0,0
93519739,9060,56.0,8.0,0
100269333,9003,7.0,1.0,0
100616579,9048,79.0,7.0,0
88850045,9029,40.0,4.0,0
95782270,9018,15.0,1.0,0
95010317,9046,57.0,5.0,0
96606659,9046,85.0,8.0,0
94408344,9029,38.0,3.0,0
97167644,9001,19.0,1.0,0
97512677,9049,32.0,3.0,0
98641693,9021,34.0,3.0,0
94201897,9007,45.0,4.0,0
100576473,9043,32.0,3.0,0
100335214,9012,28.0,2.0,0
93350305,9015,21.0,2.0,0
91037243,9032,90.0,13.0,0
101552868,9004,121.0,12.0,0
98628260,9022,60.0,6.0,0
94973350,9040,24.0,3.0,0
101328242,9046,85.0,8.0,0
100904562,9017,27.0,2.0,0
96123324,9039,34.0,3.0,0
89076389,9019,34.0,3.0,0
100389637,9046,66.0,6.0,0
95338961,9006,32.0,3.0,0
88688165,9000,15.0,1.0,0
96704312,9006,37.0,3.0,0
94060444,9011,25.0,3.0,0
100257376,9059,32.0,3.0,0
18772531,9017,20.0,2.0,1
89094591,9032,39.0,5.0,0
77962888,9035,34.0,3.0,0
94835062,9046,85.0,8.0,0
82180129,9043,90.0,13.0,0
97473364,9046,85.0,8.0,0
97049917,9035,43.0,4.0,0
827816,9022,43.0,4.0,0
17858689,9015,21.0,2.0,0
97517873,9018,15.0,1.0,0
98273431,9004,66.0,6.0,0
95648983,9035,27.0,2.0,0
95511104,9000,17.0,1.0,0
97359991,9006,32.0,3.0,0
100515490,9017,24.0,2.0,0
93923091,9056,27.0,2.0,0
91584755,9040,48.0,4.0,0
102002334,9046,85.0,8.0,0
100399719,9061,38.0,3.0,0
92957167,9018,20.0,2.0,0
77666934,9041,28.0,2.0,0
96259347,9049,32.0,3.0,0
97611335,9058,24.0,3.0,0
95686078,9012,28.0,2.0,0
90317969,9059,27.0,2.0,0
99649786,9003,10.0,1.0,0
96204201,9022,43.0,4.0,0
95116754,9032,33.0,3.0,0
100496114,9008,22.0,2.0,0
4788250,9039,34.0,3.0,0
89996051,9038,16.0,1.0,0
101309980,9046,85.0,8.0,0
95124487,9003,7.0,1.0,0
92893354,9017,18.0,1.0,0
19354846,9046,56.0,5.0,0
18605713,9022,90.0,9.0,0
100450055,9004,66.0,6.0,0
89090780,9049,37.0,3.0,0
101927726,9042,36.0,3.0,0
93219703,9035,27.0,2.0,0
99730169,9027,37.0,3.0,0
22230309,9039,58.0,5.0,0
94231256,9058,23.0,2.0,0
101594294,9017,39.0,3.0,0
97220665,9059,27.0,2.0,0
101953728,9046,85.0,8.0,0
97514966,9027,37.0,3.0,0
45331455,9032,33.0,3.0,0
99435663,9017,18.0,1.0,0
96836615,9058,23.0,2.0,0
93446401,9053,48.0,4.0,0
101283185,9039,52.0,5.0,0
99594035,9019,56.0,5.0,0
101039350,9046,85.0,8.0,0
95279061,9046,85.0,8.0,0
98057195,9018,15.0,1.0,0
96921053,9046,85.0,8.0,0
101525324,9032,46.0,4.0,0
96548942,9022,60.0,6.0,0
90204252,9004,66.0,6.0,0
93015945,9058,23.0,2.0,0
101577027,9046,85.0,8.0,0
101862488,9046,85.0,8.0,0
21797426,9004,121.0,12.0,0
98402896,9040,23.0,2.0,0
96222512,9046,85.0,8.0,0
96910845,9018,15.0,1.0,0
94303372,9003,7.0,1.0,0
94506566,9059,31.0,4.0,0
95057812,9040,35.0,3.0,0
92919008,9032,36.0,3.0,0
98415805,9017,21.0,2.0,0
95319262,9029,38.0,3.0,0
100745277,9000,15.0,1.0,0
101907839,9042,36.0,3.0,0
96297154,9046,75.0,7.0,0
94606470,9049,33.0,3.0,0
92913981,9058,23.0,2.0,0
94742437,9017,37.0,3.0,0
51039930,9001,28.0,4.0,0
95339582,9000,17.0,1.0,0
93934349,9000,18.0,1.0,0
93979881,9056,26.0,2.0,0
99669496,9007,19.0,1.0,0
88390143,9000,36.0,5.0,0
98550200,9030,18.0,1.0,0
82192422,9046,122.0,12.0,0
100331984,9046,85.0,8.0,0
95834500,9044,75.0,11.0,0
102024078,9059,27.0,2.0,0
100237658,9017,15.0,1.0,0
100386050,9000,23.0,2.0,0
101419368,9001,20.0,2.0,0
96425365,9035,27.0,2.0,0
99352392,9018,15.0,1.0,0
22225294,9008,17.0,1.0,0
100467176,9022,43.0,4.0,0
94549458,9021,34.0,3.0,0
97552455,9029,38.0,3.0,0
95692299,9017,20.0,2.0,0
100990258,9030,64.0,6.0,0
101009859,9035,27.0,2.0,0
98743654,9046,56.0,5.0,0
99302465,9000,15.0,1.0,0
94054387,9039,56.0,5.0,0
94343997,9024,28.0,2.0,0
98149422,9003,16.0,1.0,0
24466738,9022,43.0,4.0,0
99084928,9000,15.0,1.0,0
94748200,9008,17.0,1.0,0
102213331,9046,85.0,8.0,0
53884395,9022,60.0,6.0,0
18641431,9043,32.0,3.0,0
98641313,9043,32.0,3.0,0
101547626,9046,85.0,8.0,0
1729908,9032,33.0,3.0,0
97325019,9058,24.0,2.0,0
94602671,9046,85.0,8.0,0
73909190,9021,90.0,13.0,0
101570302,9046,85.0,8.0,0
101550257,9003,10.0,1.0,0
99004147,9037,30.0,3.0,0
98818606,9007,19.0,1.0,0
91127757,9000,18.0,1.0,0
94200918,9004,66.0,6.0,0
94593614,9049,48.0,4.0,0
94907240,9046,85.0,8.0,0
95726475,9055,10.0,1.0,0
101958363,9046,85.0,8.0,0
98271869,9007,19.0,1.0,0
100439338,9027,56.0,5.0,0
93199290,9006,32.0,3.0,0
20591010,9037,39.0,3.0,0
97262626,9043,43.0,4.0,0
94818854,9036,12.0,1.0,0
100202448,9008,17.0,1.0,0
92640237,9017,35.0,3.0,0
100705527,9046,85.0,8.0,0
94927273,9048,38.0,3.0,0
99230965,9012,28.0,2.0,0
77503933,9027,37.0,3.0,0
99812785,9059,27.0,2.0,0
91597728,9022,48.0,4.0,0
97076417,9022,43.0,4.0,0
100695091,9046,85.0,8.0,0
6908936,9049,47.0,4.0,1
98499055,9022,60.0,6.0,0
90610673,9060,45.0,4.0,0
92521783,9059,27.0,2.0,0
97928106,9017,15.0,1.0,0
96005212,9043,32.0,3.0,0
100286787,9017,15.0,1.0,0
100755943,9017,29.0,2.0,0
94859994,9000,24.0,2.0,0
92308841,9019,22.0,2.0,0
94640152,9041,26.0,2.0,0
97223297,9049,32.0,3.0,0
96815314,9046,85.0,8.0,0
99130259,9046,85.0,8.0,0
94206963,9019,47.0,4.0,0
94484599,9046,85.0,8.0,0
97473429,9007,37.0,3.0,0
92995039,9022,57.0,8.0,0
90959955,9044,30.0,3.0,0
101548244,9046,85.0,8.0,0
97353637,9046,85.0,8.0,0
100491861,9021,34.0,3.0,0
97858068,9046,85.0,8.0,0
86947137,9032,90.0,9.0,0
74209933,9039,55.0,5.0,0
94072232,9017,17.0,1.0,0
93354827,9017,19.0,1.0,0
99957034,9038,20.0,2.0,0
95461748,9035,32.0,3.0,0
99670641,9046,85.0,8.0,0
19374132,9036,27.0,4.0,1
85350490,9044,21.0,2.0,0
98973115,9018,15.0,1.0,0
97573299,9003,14.0,1.0,0
94649004,9005,10.0,1.0,0
93191613,9040,27.0,2.0,0
93053525,9017,22.0,3.0,0
101676435,9046,85.0,8.0,0
55491228,9036,9.0,1.0,0
102143623,9046,85.0,8.0,0
95926596,9044,22.0,2.0,0
94730732,9035,27.0,2.0,0
102160175,9004,83.0,8.0,0
24728127,9006,35.0,5.0,0
101853436,9046,85.0,8.0,0
93622043,9046,85.0,8.0,0
92288037,9000,15.0,1.0,0
100109903,9046,85.0,8.0,0
95903216,9032,33.0,3.0,0
99642017,9042,18.0,1.0,0
99146297,9046,85.0,8.0,0
96042404,9018,15.0,1.0,0
92257705,9022,64.0,6.0,0
96385013,9039,34.0,3.0,0
96971102,9015,21.0,2.0,0
88904048,9015,25.0,3.0,0
96557766,9049,48.0,4.0,0
101057501,9046,85.0,8.0,0
100331104,9035,28.0,2.0,0
102206011,9046,85.0,8.0,0
100354440,9009,18.0,1.0,0
101931747,9027,78.0,7.0,0
94979272,9058,23.0,2.0,0
96091213,9046,85.0,8.0,0
97764559,9035,36.0,3.0,0
95473333,9001,21.0,3.0,0
100123647,9008,17.0,1.0,0
93147293,9001,19.0,1.0,0
98531977,9039,34.0,3.0,0
100375066,9018,28.0,2.0,0
99817680,9020,8.0,1.0,0
95748638,9038,16.0,1.0,0
99961065,9032,48.0,4.0,0
101152309,9046,85.0,8.0,0
94579288,9010,24.0,2.0,0
91746830,9030,27.0,4.0,0
94864311,9035,27.0,2.0,0
98197704,9046,85.0,8.0,0
97923514,9059,31.0,3.0,0
96705975,9019,21.0,2.0,0
93977944,9058,23.0,2.0,0
100958970,9029,38.0,3.0,0
97440604,9017,16.0,1.0,0
98854435,9018,15.0,1.0,0
95940498,9046,85.0,8.0,0
94857925,9058,23.0,2.0,0
93317696,9007,26.0,2.0,0
97832368,9042,27.0,2.0,0
96389821,9022,60.0,6.0,0
102214316,9046,85.0,8.0,0
95984720,9022,43.0,4.0,0
99115233,9003,7.0,1.0,0
49381822,9037,43.0,4.0,0
95213095,9046,78.0,7.0,0
90943157,9027,41.0,4.0,0
88172314,9000,16.0,1.0,0
101614637,9022,60.0,6.0,0
98850228,9000,27.0,2.0,0
98548766,9036,18.0,1.0,0
101753935,9046,85.0,8.0,0
94355745,9018,15.0,1.0,0
97296865,9019,21.0,2.0,0
96771188,9022,43.0,4.0,0
99496578,9031,29.0,2.0,0
101277939,9046,85.0,8.0,0
94359629,9000,16.0,1.0,0
102213555,9046,85.0,8.0,0
95099483,9001,19.0,1.0,0
101043789,9003,7.0,1.0,0
93387274,9010,24.0,2.0,0
97002117,9038,16.0,1.0,0
97752430,9038,20.0,2.0,0
95755459,9029,38.0,3.0,0
21773872,9037,31.0,3.0,0
97296760,9046,85.0,8.0,0
95156192,9006,40.0,4.0,0
96855560,9048,38.0,3.0,0
100175604,9004,66.0,6.0,0
88697335,9017,21.0,2.0,0
16819143,9046,85.0,8.0,0
93796165,9055,38.0,5.0,0
99002639,9059,31.0,3.0,0
101047073,9002,11.0,1.0,0
94683378,9046,85.0,8.0,0
100095874,9008,17.0,1.0,0
94550845,9012,57.0,5.0,0
101804018,9004,83.0,8.0,0
3628770,9019,26.0,2.0,0
98261309,9003,7.0,1.0,0
79855227,9043,40.0,4.0,0
1465914,9046,56.0,5.0,0
101144835,9048,38.0,3.0,0
19022889,9018,19.0,1.0,0
100947343,9027,39.0,3.0,0
94797682,9000,17.0,1.0,0
17078042,9012,29.0,2.0,0
92679809,9004,66.0,6.0,0
95961357,9018,15.0,1.0,0
102134399,9046,85.0,8.0,0
102086817,9046,85.0,8.0,0
95867950,9038,20.0,2.0,0
94527316,9018,18.0,1.0,0
84829526,9060,66.0,9.0,0
100883369,9040,23.0,2.0,0
92753683,9046,85.0,8.0,0
94132886,9038,16.0,1.0,0
8888513,9046,56.0,5.0,0
101069014,9008,17.0,1.0,0
97048502,9022,43.0,4.0,0
93594028,9006,36.0,3.0,0
94944276,9039,34.0,3.0,0
98756403,9032,33.0,3.0,0
91268636,9043,34.0,3.0,0
83347785,9000,20.0,2.0,0
101040229,9038,20.0,2.0,0
11405100,9035,31.0,3.0,0
94454494,9027,43.0,4.0,0
101140000,9008,20.0,2.0,0
94968006,9019,44.0,4.0,0
92449309,9007,19.0,1.0,0
99759243,9046,85.0,8.0,0
95879866,9039,39.0,3.0,0
94694434,9035,27.0,2.0,0
88439694,9058,23.0,2.0,0
96763071,9007,19.0,1.0,0
96183229,9018,15.0,1.0,0
95076027,9053,28.0,2.0,0
97408353,9037,30.0,3.0,0
95246277,9048,38.0,3.0,0
99401503,9046,85.0,8.0,0
101590021,9036,12.0,1.0,0
94546565,9004,118.0,11.0,0
95001874,9060,45.0,4.0,0
94420658,9027,37.0,3.0,0
95858246,9035,35.0,3.0,0
93218643,9017,15.0,1.0,0
100132717,9036,9.0,1.0,0
102158334,9046,85.0,8.0,0
99451170,9022,43.0,4.0,0
101056002,9046,125.0,12.0,0
97818068,9017,16.0,1.0,0
93541434,9035,37.0,3.0,0
101630890,9036,18.0,1.0,0
98149006,9039,34.0,3.0,0
99677531,9028,116.0,11.0,1
97256570,9060,45.0,4.0,0
9084750,9006,37.0,3.0,0
95810096,9018,15.0,1.0,0
92856376,9019,21.0,2.0,0
93132218,9042,20.0,2.0,0
100318516,9046,85.0,8.0,0
92272028,9035,27.0,2.0,0
94081742,9035,27.0,2.0,0
99116646,9019,23.0,2.0,0
100353146,9059,56.0,5.0,0
21383495,9031,29.0,2.0,0
98996082,9038,16.0,1.0,0
97600738,9024,23.0,2.0,0
99034150,9039,56.0,5.0,0
96917376,9046,85.0,8.0,0
95309313,9006,33.0,3.0,0
101107692,9046,85.0,8.0,0
93621705,9037,30.0,3.0,0
93542261,9039,34.0,3.0,0
97338041,9055,25.0,2.0,0
101148721,9036,9.0,1.0,0
102088021,9046,85.0,8.0,0
101658082,9001,30.0,3.0,0
88942452,9042,17.0,1.0,0
79601300,9012,28.0,2.0,0
96511757,9006,32.0,3.0,0
97199504,9046,85.0,8.0,0
96480281,9020,8.0,1.0,0
96344128,9035,27.0,2.0,0
93016087,9049,33.0,3.0,0
100546460,9006,36.0,3.0,0
93207736,9022,43.0,4.0,0
82440223,9044,39.0,3.0,0
92967603,9027,40.0,4.0,0
101540358,9022,90.0,9.0,0
93618675,9012,28.0,2.0,0
95720236,9038,18.0,1.0,0
92876741,9046,85.0,8.0,0
94381228,9038,18.0,1.0,0
93346297,9021,34.0,3.0,0
96486862,9004,66.0,6.0,0
96781055,9003,7.0,1.0,0
100092236,9049,66.0,9.0,0
96876258,9043,65.0,6.0,0
93095094,9035,27.0,2.0,0
94954322,9046,56.0,5.0,0
98471771,9035,27.0,2.0,0
98704906,9036,9.0,1.0,0
96693680,9038,16.0,1.0,0
99273715,9006,32.0,3.0,0
97778448,9012,28.0,2.0,0
100886501,9006,32.0,3.0,0
99206209,9000,37.0,3.0,0
94251193,9004,121.0,12.0,0
73483424,9000,17.0,1.0,0
94914617,9019,21.0,2.0,0
45292513,9039,44.0,6.0,0
96201654,9001,19.0,1.0,0
99652946,9040,24.0,2.0,0
102072344,9046,85.0,8.0,0
83316650,9036,12.0,1.0,0
18402745,9055,10.0,1.0,0
97747666,9046,85.0,8.0,0
96259765,9000,20.0,2.0,0
97237589,9046,85.0,8.0,0
96697668,9041,43.0,4.0,0
97462116,9022,43.0,4.0,0
41503359,9040,23.0,3.0,0
98420930,9006,48.0,4.0,0
101721222,9046,85.0,8.0,0
97418964,9010,24.0,2.0,0
93644596,9049,38.0,3.0,0
99644388,9046,56.0,5.0,0
97110747,9043,90.0,9.0,0
94310510,9019,40.0,6.0,0
99774195,9000,15.0,1.0,0
101515738,9049,32.0,3.0,0
94957584,9035,27.0,2.0,0
98193362,9000,23.0,2.0,0
100301928,9019,21.0,2.0,0
99757457,9039,34.0,3.0,0
98625458,9046,122.0,12.0,0
96631688,9020,8.0,1.0,0
98785584,9046,180.0,18.0,0
98100163,9000,20.0,2.0,0
100627546,9032,66.0,6.0,0
101955325,9022,60.0,6.0,0
99241446,9036,18.0,1.0,0
97690886,9017,16.0,2.0,0
95205556,9044,28.0,2.0,0
75820624,9038,16.0,1.0,0
96480001,9000,15.0,1.0,0
92718835,9059,27.0,2.0,0
96077735,9059,27.0,2.0,0
98130375,9035,27.0,2.0,0
12977410,9059,27.0,2.0,0
101799932,9046,85.0,8.0,0
100043473,9046,85.0,8.0,0
46795698,9017,39.0,5.0,0
95113425,9058,23.0,2.0,0
94233333,9037,48.0,4.0,0
94639434,9000,33.0,3.0,0
99953445,9006,40.0,4.0,0
99374125,9049,91.0,9.0,0
13348538,9044,40.0,4.0,0
94044378,9035,27.0,2.0,0
97239518,9000,15.0,1.0,0
93521358,9048,48.0,7.0,0
97175674,9019,31.0,3.0,0
47459666,9009,16.0,1.0,0
93435640,9036,20.0,2.0,0
94825019,9044,29.0,2.0,0
94277908,9010,16.0,1.0,0
3686017,9039,55.0,8.0,1
99379346,9000,17.0,1.0,0
94568224,9000,15.0,1.0,0
94847281,9039,34.0,3.0,0
98996157,9022,47.0,4.0,0
92843190,9020,12.0,1.0,0
22078570,9019,23.0,2.0,0
93807116,9061,38.0,3.0,0
88329419,9032,36.0,3.0,0
99355754,9044,41.0,4.0,0
96958246,9012,28.0,2.0,0
98148773,9006,32.0,3.0,0
99720464,9039,34.0,3.0,0
90953487,9049,32.0,3.0,0
4490239,9059,27.0,2.0,0
96349620,9009,15.0,1.0,0
96251318,9017,24.0,2.0,0
101148105,9046,85.0,8.0,0
95651152,9044,75.0,7.0,0
100494964,9022,60.0,6.0,0
98073010,9058,23.0,2.0,0
89026648,9059,32.0,3.0,0
96838034,9000,15.0,1.0,0
100942977,9049,32.0,3.0,0
101496594,9053,28.0,2.0,0
20908387,9012,65.0,9.0,1
98485822,9006,34.0,3.0,0
94159622,9019,24.0,2.0,0
21294196,9030,45.0,4.0,0
7674811,9000,15.0,1.0,0
98301356,9000,15.0,1.0,0
93389272,9049,41.0,6.0,0
97118156,9000,15.0,1.0,0
100077766,9058,23.0,2.0,0
101013217,9048,38.0,3.0,0
95302990,9046,56.0,5.0,0
100904223,9038,20.0,2.0,0
94990954,9000,37.0,3.0,0
101991891,9046,85.0,8.0,0
2503393,9037,30.0,3.0,0
78597099,9035,28.0,2.0,0
85450604,9038,16.0,1.0,0
